"","GEOID","r_stat"
"1066","06037460501","Neither"
"1067","06097152904","Neither"
"1068","06037400603","Neither"
"1069","06073017071","Neither"
"1070","06073017065","Neither"
"1071","06073017064","Neither"
"1072","06073017061","Neither"
"1073","06073017307","Neither"
"1074","06097153501","Neither"
"1075","06081613702","Neither"
"1076","06081608025","Neither"
"1077","06097153903","Neither"
"1078","06081612102","Neither"
"1079","06081611902","Neither"
"1080","06081612101","Neither"
"1081","06097154000","Neither"
"1082","06097153005","Neither"
"1083","06081612001","Neither"
"1084","06029003826","Neither"
"1085","06019001000","Neither"
"1086","06037980004","Neither"
"1087","06037920043","Neither"
"1088","06037910709","Neither"
"1089","06037910810","Neither"
"1090","06037920104","Neither"
"1091","06037920303","Neither"
"1092","06087121200","Neither"
"1093","06087120200","Neither"
"1094","06087120400","Neither"
"1095","06087120700","Neither"
"1096","06013359203","Neither"
"1097","06095252702","Neither"
"1098","06013352202","Neither"
"1099","06095253108","Neither"
"1100","06095253300","Neither"
"1101","06013314103","Neither"
"1102","06013356002","Neither"
"1103","06013354002","Neither"
"1104","06013321103","Neither"
"1105","06013353001","Neither"
"1106","06013309000","Neither"
"1107","06097151310","Neither"
"1108","06097151311","Neither"
"1109","06059099239","Neither"
"1110","06059099307","Neither"
"1111","06013306002","Neither"
"1112","06013301000","Neither"
"1113","06013361000","Neither"
"1114","06013352102","Neither"
"1115","06013338302","Neither"
"1116","06013346101","Neither"
"1117","06013378000","Neither"
"1118","06013369002","Neither"
"1119","06013346102","Neither"
"1120","06077004104","Neither"
"1121","06059052428","Neither"
"1122","06095252104","Neither"
"1123","06095252102","Neither"
"1124","06029003208","Neither"
"1125","06029003211","Neither"
"1126","06029000914","Neither"
"1127","06029001003","Neither"
"1128","06029003215","Neither"
"1129","06029003823","Neither"
"1130","06029003213","Neither"
"1131","06029000912","Neither"
"1132","06029000510","Neither"
"1133","06029003825","Neither"
"1134","06029003221","Neither"
"1135","06029000106","Neither"
"1136","06111002000","Neither"
"1137","06111000903","Neither"
"1138","06111001101","Neither"
"1139","06059099240","Neither"
"1140","06059099310","Neither"
"1141","06059032046","Neither"
"1142","06111001201","Neither"
"1143","06111001202","Neither"
"1144","06059032043","Neither"
"1145","06059032011","Neither"
"1146","06077004600","Neither"
"1147","06111001302","Neither"
"1148","06071007105","Neither"
"1149","06071002204","Neither"
"1150","06071009717","Neither"
"1151","06071004503","Neither"
"1152","06071007800","Neither"
"1153","06071010023","Neither"
"1154","06059001506","Neither"
"1155","06059062605","Neither"
"1156","06071009712","Neither"
"1157","06071010024","Neither"
"1158","06071008301","Neither"
"1159","06071009708","Neither"
"1160","06085507003","Neither"
"1161","06085507004","Neither"
"1162","06085504424","Neither"
"1163","06085511502","Neither"
"1164","06085503338","Neither"
"1165","06085507705","Neither"
"1166","06085512513","Neither"
"1167","06059042115","Neither"
"1168","06059052437","Neither"
"1169","06059052430","Neither"
"1170","06059052438","Neither"
"1171","06059032064","Neither"
"1172","06059042116","Neither"
"1173","06059032065","Neither"
"1174","06059032066","Neither"
"1175","06059021831","Neither"
"1176","06059021832","Neither"
"1177","06059062656","Neither"
"1178","06059062652","Neither"
"1179","06029004605","Neither"
"1180","06029000702","Neither"
"1181","06059042323","Neither"
"1182","06059062632","Neither"
"1183","06055201102","Neither"
"1184","06017030808","Neither"
"1185","06053010606","Neither"
"1186","06053010305","Neither"
"1187","06053010501","Neither"
"1188","06099003803","Neither"
"1189","06059032042","Neither"
"1190","06059032045","Neither"
"1191","06037104124","Neither"
"1192","06037800204","Neither"
"1193","06037901209","Neither"
"1194","06099002602","Neither"
"1195","06099003904","Neither"
"1196","06065045128","Neither"
"1197","06065045613","Neither"
"1198","06065045614","Neither"
"1199","06065043824","Neither"
"1200","06065050901","Neither"
"1201","06065049002","Neither"
"1202","06065050902","Neither"
"1203","06065049001","Neither"
"1204","06065042625","Neither"
"1205","06065051302","Neither"
"1206","06067004012","Neither"
"1207","06065044524","Neither"
"1208","06065941002","Neither"
"1209","06065941001","Neither"
"1210","06111002102","Neither"
"1211","06111002200","Neither"
"1212","06065043203","Neither"
"1213","06111002500","Neither"
"1214","06099001500","Neither"
"1215","06065041414","Neither"
"1216","06065043518","Neither"
"1217","06065049702","Neither"
"1218","06065043202","Neither"
"1219","06065042907","Neither"
"1220","06065042748","Neither"
"1221","06099002002","Neither"
"1222","06099002802","Neither"
"1223","06059099417","Neither"
"1224","06065043204","Neither"
"1225","06065042750","Neither"
"1226","06065051401","Neither"
"1227","06065050702","Neither"
"1228","06065042749","Neither"
"1229","06099003907","Neither"
"1230","06099000506","Neither"
"1231","06099003905","Neither"
"1232","06037910404","Neither"
"1233","06065041914","Neither"
"1234","06065050701","Neither"
"1235","06065050302","Neither"
"1236","06065045708","Neither"
"1237","06065045616","Neither"
"1238","06065045617","Neither"
"1239","06065043201","Neither"
"1240","06065045615","Neither"
"1241","06065051402","Neither"
"1242","06065045709","Neither"
"1243","06065042906","Neither"
"1244","06065041915","Neither"
"1245","06065042905","Neither"
"1246","06065042214","Neither"
"1247","06065046403","Neither"
"1248","06065042206","Neither"
"1249","06065042003","Neither"
"1250","06065042213","Neither"
"1251","06037910707","Neither"
"1252","06065041909","Neither"
"1253","06065043005","Neither"
"1254","06065042008","Neither"
"1255","06111007507","Neither"
"1256","06065041500","Neither"
"1257","06065044807","Neither"
"1258","06065046401","Neither"
"1259","06065042401","Neither"
"1260","06065043802","Neither"
"1261","06065041904","Neither"
"1262","06065043701","Neither"
"1263","06065046405","Neither"
"1264","06065043509","Neither"
"1265","06099002100","Neither"
"1266","06065043809","Neither"
"1267","06059099506","Neither"
"1268","06065042412","Neither"
"1269","06099002803","Neither"
"1270","06059110012","Neither"
"1271","06053010102","Neither"
"1272","06013392202","Neither"
"1273","06013392201","Neither"
"1274","06013303210","Neither"
"1275","06013355121","Neither"
"1276","06013345205","Neither"
"1277","06013355126","Neither"
"1278","06013302011","Neither"
"1279","06013355307","Neither"
"1280","06013313106","Neither"
"1281","06013355119","Neither"
"1282","06013303206","Neither"
"1283","06013303106","Neither"
"1284","06013303207","Neither"
"1285","06059042106","Neither"
"1286","06059042108","Neither"
"1287","06077003106","Neither"
"1288","06065042300","Neither"
"1289","06059042305","Neither"
"1290","06029003814","Neither"
"1291","06029003827","Neither"
"1292","06001433400","Neither"
"1293","06077002702","Neither"
"1294","06001435900","Neither"
"1295","06065042717","Neither"
"1296","06065042902","Neither"
"1297","06065042903","Neither"
"1298","06073011300","Neither"
"1299","06073009902","Neither"
"1300","06073020304","Neither"
"1301","06073015502","Neither"
"1302","06037278102","Neither"
"1303","06073019002","Neither"
"1304","06061023900","Neither"
"1305","06061023200","Neither"
"1306","06037297601","Neither"
"1307","06037104204","Neither"
"1308","06073021600","Neither"
"1309","06073021800","Neither"
"1310","06037400403","Neither"
"1311","06073008006","Neither"
"1312","06037577504","Neither"
"1313","06007000401","Neither"
"1314","06081613900","Neither"
"1315","06089010603","Neither"
"1316","06007000904","Neither"
"1317","06007000901","Neither"
"1318","06007000903","Neither"
"1319","06089010807","Neither"
"1320","06089011803","Neither"
"1321","06037620305","Neither"
"1322","06019001412","Neither"
"1323","06037621104","Neither"
"1324","06037621204","Neither"
"1325","06037621324","Neither"
"1326","06037621326","Neither"
"1327","06073007910","Neither"
"1328","06089012102","Neither"
"1329","06089011401","Neither"
"1330","06089011801","Neither"
"1331","06019003808","Neither"
"1332","06089011702","Neither"
"1333","06089012101","Neither"
"1334","06037430003","Neither"
"1335","06037430301","Neither"
"1336","06037274202","Neither"
"1337","06047000505","Neither"
"1338","06047000901","Neither"
"1339","06047000503","Neither"
"1340","06047000601","Neither"
"1341","06047001901","Neither"
"1342","06067007430","Neither"
"1343","06115040301","Neither"
"1344","06071000208","Neither"
"1345","06067009329","Neither"
"1346","06115040302","Neither"
"1347","06067009201","Neither"
"1348","06067007106","Neither"
"1349","06067008703","Neither"
"1350","06101050403","Neither"
"1351","06071007604","Neither"
"1352","06071000403","Neither"
"1353","06041120002","Neither"
"1354","06041105002","Neither"
"1355","06041130204","Neither"
"1356","06013359105","Neither"
"1357","06037400207","Neither"
"1358","06067005204","Neither"
"1359","06029005003","Neither"
"1360","06037670326","Neither"
"1361","06037670328","Neither"
"1362","06037670416","Neither"
"1363","06071009911","Neither"
"1364","06065042012","Neither"
"1365","06071008601","Neither"
"1366","06001444601","Neither"
"1367","06067009635","Neither"
"1368","06071002705","Neither"
"1369","06071004104","Neither"
"1370","06071002207","Neither"
"1371","06071004505","Neither"
"1372","06029006404","Neither"
"1373","06001435103","Neither"
"1374","06097152906","Neither"
"1375","06097153806","Neither"
"1376","06097150612","Neither"
"1377","06097150611","Neither"
"1378","06097153807","Neither"
"1379","06071003804","Neither"
"1380","06085503326","Neither"
"1381","06067007016","Neither"
"1382","06065044605","Neither"
"1383","06101050402","Neither"
"1384","06055201200","Neither"
"1385","06111004902","Neither"
"1386","06061022500","Neither"
"1387","06065045606","Neither"
"1388","06065042720","Neither"
"1389","06111005204","Neither"
"1390","06111007513","Neither"
"1391","06061023600","Neither"
"1392","06065043010","Neither"
"1393","06107002203","Neither"
"1394","06053001801","Neither"
"1395","06111004305","Neither"
"1396","06111004715","Neither"
"1397","06111004717","Neither"
"1398","06061023300","Neither"
"1399","06065043227","Neither"
"1400","06111007611","Neither"
"1401","06053980000","Neither"
"1402","06065045110","Neither"
"1403","06067008207","Neither"
"1404","06097151601","Neither"
"1405","06083002211","Neither"
"1406","06067009601","Neither"
"1407","06085510100","Neither"
"1408","06085503312","Neither"
"1409","06071007307","Neither"
"1410","06071002046","Neither"
"1411","06071000305","Neither"
"1412","06071010027","Neither"
"1413","06071010039","Neither"
"1414","06071010040","Neither"
"1415","06071002042","Neither"
"1416","06071000307","Neither"
"1417","06071007905","Neither"
"1418","06071009133","Neither"
"1419","06071009130","Neither"
"1420","06071009129","Neither"
"1421","06071007411","Neither"
"1422","06065040603","Neither"
"1423","06071000306","Neither"
"1424","06071009132","Neither"
"1425","06071006101","Neither"
"1426","06071009126","Neither"
"1427","06071009128","Neither"
"1428","06071009134","Neither"
"1429","06071008715","Neither"
"1430","06071009131","Neither"
"1431","06071009135","Neither"
"1432","06071009136","Neither"
"1433","06071009125","Neither"
"1434","06071009124","Neither"
"1435","06071008502","Neither"
"1436","06071008406","Neither"
"1437","06071010041","Neither"
"1438","06071010042","Neither"
"1439","06065940600","Neither"
"1440","06065941200","Neither"
"1441","06065941500","Neither"
"1442","06065042744","Neither"
"1443","06065043235","Neither"
"1444","06065043278","Neither"
"1445","06065045120","Neither"
"1446","06065940400","Neither"
"1447","06065043279","Neither"
"1448","06037800202","Neither"
"1449","06077004001","Neither"
"1450","06077005004","Neither"
"1451","06077005122","Neither"
"1452","06077003700","Neither"
"1453","06077003803","Neither"
"1454","06097152401","Neither"
"1455","06077003900","Neither"
"1456","06097151405","Neither"
"1457","06097153302","Neither"
"1458","06097151205","Neither"
"1459","06097153405","Neither"
"1460","06037800205","Neither"
"1461","06037670604","Neither"
"1462","06001435104","Neither"
"1463","06107001705","Neither"
"1464","06017030601","Neither"
"1465","06037901101","Neither"
"1466","06107001400","Neither"
"1467","06037920040","Neither"
"1468","06095250701","Neither"
"1469","06077005106","Neither"
"1470","06077005119","Neither"
"1471","06077004202","Neither"
"1472","06061023502","Neither"
"1473","06061023501","Neither"
"1474","06017030902","Neither"
"1475","06017030801","Neither"
"1476","06037800101","Neither"
"1477","06107001602","Neither"
"1478","06107003902","Neither"
"1479","06107002006","Neither"
"1480","06107002100","Neither"
"1481","06037800328","Neither"
"1482","06107003002","Neither"
"1483","06107003100","Neither"
"1484","06017030712","Neither"
"1485","06017030812","Neither"
"1486","06017030811","Neither"
"1487","06081611500","Neither"
