"","GEOID","r_stat"
"1068","06065043276","Neither"
"1069","06065043810","Neither"
"1070","06071002706","Neither"
"1071","06089012301","Neither"
"1072","06085512401","Neither"
"1073","06085511911","Neither"
"1074","06085507600","Neither"
"1075","06085512035","Neither"
"1076","06085504308","Neither"
"1077","06085504202","Neither"
"1078","06085504201","Neither"
"1079","06039000510","Neither"
"1080","06039001100","Neither"
"1081","06039000514","Neither"
"1082","06039000513","Neither"
"1083","06039000702","Neither"
"1084","06039000512","Neither"
"1085","06039000518","Neither"
"1086","06073017201","Neither"
"1087","06073007601","Neither"
"1088","06073018102","Neither"
"1089","06053014500","Neither"
"1090","06065043820","Neither"
"1091","06037911001","Neither"
"1092","06111007612","Neither"
"1093","06097153602","Neither"
"1094","06085511917","Neither"
"1095","06085511918","Neither"
"1096","06085512515","Neither"
"1097","06037910814","Neither"
"1098","06037920050","Neither"
"1099","06037901217","Neither"
"1100","06037920120","Neither"
"1101","06037800335","Neither"
"1102","06037800337","Neither"
"1103","06037800336","Neither"
"1104","06037800334","Neither"
"1105","06089011502","Neither"
"1106","06089011501","Neither"
"1107","06037910807","Neither"
"1108","06073018301","Neither"
"1109","06073020712","Neither"
"1110","06073010201","Neither"
"1111","06073020711","Neither"
"1112","06067009653","Neither"
"1113","06097153202","Neither"
"1114","06097151406","Neither"
"1115","06031000603","Neither"
"1116","06031000604","Neither"
"1117","06001444602","Neither"
"1118","06001450502","Neither"
"1119","06001450751","Neither"
"1120","06001450752","Neither"
"1121","06001437101","Neither"
"1122","06061021328","Neither"
"1123","06061020607","Neither"
"1124","06061020608","Neither"
"1125","06061021327","Neither"
"1126","06111004716","Neither"
"1127","06001425101","Neither"
"1128","06001430101","Neither"
"1129","06001430102","Neither"
"1130","06065043252","Neither"
"1131","06073019109","Neither"
"1132","06073017111","Neither"
"1133","06073017112","Neither"
"1134","06073017113","Neither"
"1135","06073020043","Neither"
"1136","06073020110","Neither"
"1137","06073021305","Neither"
"1138","06073013425","Neither"
"1139","06081614000","Neither"
"1140","06081984300","Neither"
"1141","06085512313","Neither"
"1142","06085512314","Neither"
"1143","06097152702","Neither"
"1144","06097152701","Neither"
"1145","06097150800","Neither"
"1146","06097153404","Neither"
"1147","06097151309","Neither"
"1148","06097151307","Neither"
"1149","06097151204","Neither"
"1150","06013392300","Neither"
"1151","06061020601","Neither"
"1152","06061021304","Neither"
"1153","06089011600","Neither"
"1154","06089012302","Neither"
"1155","06089012303","Neither"
"1156","06089011900","Neither"
"1157","06089012200","Neither"
"1158","06089010702","Neither"
"1159","06055201004","Neither"
"1160","06055200505","Neither"
"1161","06055200302","Neither"
"1162","06055201003","Neither"
"1163","06097150702","Neither"
"1164","06097153403","Neither"
"1165","06061020604","Neither"
"1166","06061020300","Neither"
"1167","06097151000","Neither"
"1168","06097150100","Neither"
"1169","06097151100","Neither"
"1170","06097153502","Neither"
"1171","06097151503","Neither"
"1172","06073013423","Neither"
"1173","06073013320","Neither"
"1174","06073010016","Neither"
"1175","06067007107","Neither"
"1176","06055200803","Neither"
"1177","06073008202","Neither"
"1178","06073017062","Neither"
"1179","06073020310","Neither"
"1180","06073020311","Neither"
"1181","06055200602","Neither"
"1182","06087120800","Neither"
"1183","06087100500","Neither"
"1184","06087120600","Neither"
"1185","06087122002","Neither"
"1186","06087122202","Neither"
"1187","06087123100","Neither"
"1188","06087123300","Neither"
"1189","06087122001","Neither"
"1190","06087110700","Neither"
"1191","06087120301","Neither"
"1192","06087120302","Neither"
"1193","06087122300","Neither"
"1194","06087120500","Neither"
"1195","06087121100","Neither"
"1196","06061021203","Neither"
"1197","06061020501","Neither"
"1198","06037920034","Neither"
"1199","06037910808","Neither"
"1200","06037113231","Neither"
"1201","06073017066","Neither"
"1202","06073020312","Neither"
"1203","06073020313","Neither"
"1204","06073020111","Neither"
"1205","06055200706","Neither"
"1206","06083980000","Neither"
"1207","06073019209","Neither"
"1208","06073016813","Neither"
"1209","06073016812","Neither"
"1210","06073018805","Neither"
"1211","06073018804","Neither"
"1212","06073018619","Neither"
"1213","06013355123","Neither"
"1214","06037400603","Neither"
"1215","06073017061","Neither"
"1216","06073017307","Neither"
"1217","06097153501","Neither"
"1218","06081613702","Neither"
"1219","06081608025","Neither"
"1220","06097153903","Neither"
"1221","06081611902","Neither"
"1222","06081612101","Neither"
"1223","06097153005","Neither"
"1224","06097154000","Neither"
"1225","06029003826","Neither"
"1226","06019001000","Neither"
"1227","06037980004","Neither"
"1228","06037910709","Neither"
"1229","06037910810","Neither"
"1230","06037920043","Neither"
"1231","06037920104","Neither"
"1232","06037920303","Neither"
"1233","06087120200","Neither"
"1234","06087120400","Neither"
"1235","06087120700","Neither"
"1236","06087121200","Neither"
"1237","06095253108","Neither"
"1238","06095253300","Neither"
"1239","06013314103","Neither"
"1240","06013356002","Neither"
"1241","06013354002","Neither"
"1242","06013321103","Neither"
"1243","06013353001","Neither"
"1244","06013309000","Neither"
"1245","06097151311","Neither"
"1246","06059099239","Neither"
"1247","06059099307","Neither"
"1248","06095252702","Neither"
"1249","06013306002","Neither"
"1250","06013301000","Neither"
"1251","06013361000","Neither"
"1252","06013352102","Neither"
"1253","06013346101","Neither"
"1254","06013378000","Neither"
"1255","06013352202","Neither"
"1256","06013346102","Neither"
"1257","06059052428","Neither"
"1258","06095252104","Neither"
"1259","06095252102","Neither"
"1260","06077004104","Neither"
"1261","06029003208","Neither"
"1262","06029000914","Neither"
"1263","06029001003","Neither"
"1264","06029003215","Neither"
"1265","06029003823","Neither"
"1266","06029003213","Neither"
"1267","06029000912","Neither"
"1268","06029000510","Neither"
"1269","06029003825","Neither"
"1270","06029003221","Neither"
"1271","06029000106","Neither"
"1272","06111002000","Neither"
"1273","06059099240","Neither"
"1274","06059099310","Neither"
"1275","06059032046","Neither"
"1276","06111000903","Neither"
"1277","06111001101","Neither"
"1278","06111001201","Neither"
"1279","06111001202","Neither"
"1280","06059032043","Neither"
"1281","06059032011","Neither"
"1282","06111001302","Neither"
"1283","06077004600","Neither"
"1284","06071007105","Neither"
"1285","06071009717","Neither"
"1286","06071004503","Neither"
"1287","06071007800","Neither"
"1288","06071010023","Neither"
"1289","06059062605","Neither"
"1290","06071009712","Neither"
"1291","06071010024","Neither"
"1292","06071008301","Neither"
"1293","06071009708","Neither"
"1294","06085507003","Neither"
"1295","06085504424","Neither"
"1296","06085503338","Neither"
"1297","06085507705","Neither"
"1298","06059042115","Neither"
"1299","06059052437","Neither"
"1300","06059052430","Neither"
"1301","06059052438","Neither"
"1302","06059032064","Neither"
"1303","06059042116","Neither"
"1304","06059032065","Neither"
"1305","06059032066","Neither"
"1306","06059021831","Neither"
"1307","06059021832","Neither"
"1308","06059062656","Neither"
"1309","06059062652","Neither"
"1310","06029004605","Neither"
"1311","06059042323","Neither"
"1312","06059062632","Neither"
"1313","06055201102","Neither"
"1314","06053010606","Neither"
"1315","06053010305","Neither"
"1316","06053010501","Neither"
"1317","06059032042","Neither"
"1318","06059032045","Neither"
"1319","06053010102","Neither"
"1320","06013392202","Neither"
"1321","06013392201","Neither"
"1322","06013303210","Neither"
"1323","06013345205","Neither"
"1324","06013355126","Neither"
"1325","06013302011","Neither"
"1326","06013355307","Neither"
"1327","06013313106","Neither"
"1328","06013355119","Neither"
"1329","06013303206","Neither"
"1330","06013303207","Neither"
"1331","06013303106","Neither"
"1332","06059042106","Neither"
"1333","06059042108","Neither"
"1334","06059042305","Neither"
"1335","06029003814","Neither"
"1336","06029003827","Neither"
"1337","06001433400","Neither"
"1338","06077002702","Neither"
"1339","06077003106","Neither"
"1340","06001435900","Neither"
"1341","06077003311","Neither"
"1342","06077003403","Neither"
"1343","06077003601","Neither"
"1344","06013345206","Neither"
"1345","06013355308","Neither"
"1346","06013303107","Neither"
"1347","06013355201","Neither"
"1348","06013303211","Neither"
"1349","06013355309","Neither"
"1350","06013355202","Neither"
"1351","06037920116","Neither"
"1352","06037920119","Neither"
"1353","06037920338","Neither"
"1354","06013355306","Neither"
"1355","06013355112","Neither"
"1356","06095252317","Neither"
"1357","06095253206","Neither"
"1358","06013304001","Neither"
"1359","06013360102","Neither"
"1360","06085504700","Neither"
"1361","06083001306","Neither"
"1362","06083001706","Neither"
"1363","06013346205","Neither"
"1364","06013313203","Neither"
"1365","06059021825","Neither"
"1366","06059062633","Neither"
"1367","06013355107","Neither"
"1368","06013345115","Neither"
"1369","06059032044","Neither"
"1370","06059021923","Neither"
"1371","06059021822","Neither"
"1372","06059032041","Neither"
"1373","06059042201","Neither"
"1374","06059032049","Neither"
"1375","06059021924","Neither"
"1376","06059062619","Neither"
"1377","06059062620","Neither"
"1378","06059021912","Neither"
"1379","06059099415","Neither"
"1380","06059062643","Neither"
"1381","06097151602","Neither"
"1382","06097150607","Neither"
"1383","06097153809","Neither"
"1384","06065043822","Neither"
"1385","06065043823","Neither"
"1386","06065044520","Neither"
"1387","06065044606","Neither"
"1388","06037400404","Neither"
"1389","06113010402","Neither"
"1390","06073017813","Neither"
"1391","06065045222","Neither"
"1392","06065045228","Neither"
"1393","06065046900","Neither"
"1394","06065045125","Neither"
"1395","06065048100","Neither"
"1396","06065051200","Neither"
"1397","06065043274","Neither"
"1398","06065043513","Neither"
"1399","06065043517","Neither"
"1400","06111002905","Neither"
"1401","06037104124","Neither"
"1402","06037901209","Neither"
"1403","06099002602","Neither"
"1404","06099003904","Neither"
"1405","06065045613","Neither"
"1406","06065045614","Neither"
"1407","06065043824","Neither"
"1408","06065049002","Neither"
"1409","06065049001","Neither"
"1410","06065051302","Neither"
"1411","06067004012","Neither"
"1412","06065044524","Neither"
"1413","06065941001","Neither"
"1414","06111002102","Neither"
"1415","06111002200","Neither"
"1416","06111002500","Neither"
"1417","06099001500","Neither"
"1418","06065043203","Neither"
"1419","06065043518","Neither"
"1420","06065043202","Neither"
"1421","06065042907","Neither"
"1422","06065049702","Neither"
"1423","06099002002","Neither"
"1424","06099002802","Neither"
"1425","06059099417","Neither"
"1426","06065043204","Neither"
"1427","06065042750","Neither"
"1428","06065051401","Neither"
"1429","06065042748","Neither"
"1430","06065042749","Neither"
"1431","06065050702","Neither"
"1432","06099003905","Neither"
"1433","06099000506","Neither"
"1434","06037910404","Neither"
"1435","06065041914","Neither"
"1436","06065050701","Neither"
"1437","06065050302","Neither"
"1438","06065045616","Neither"
"1439","06065045617","Neither"
"1440","06065045615","Neither"
"1441","06065042906","Neither"
"1442","06065041915","Neither"
"1443","06065042905","Neither"
"1444","06065043201","Neither"
"1445","06065042214","Neither"
"1446","06065046403","Neither"
"1447","06065042213","Neither"
"1448","06037910707","Neither"
"1449","06065041909","Neither"
"1450","06065043005","Neither"
"1451","06065042008","Neither"
"1452","06111007507","Neither"
"1453","06065041500","Neither"
"1454","06065044807","Neither"
"1455","06065046401","Neither"
"1456","06065042401","Neither"
"1457","06065043802","Neither"
"1458","06065041904","Neither"
"1459","06065043701","Neither"
"1460","06065043509","Neither"
"1461","06059099506","Neither"
"1462","06065042412","Neither"
"1463","06065043809","Neither"
"1464","06099002803","Neither"
"1465","06065046402","Neither"
"1466","06065044300","Neither"
"1467","06065044904","Neither"
"1468","06065041004","Neither"
"1469","06065042009","Neither"
"1470","06037920015","Neither"
"1471","06065043319","Neither"
"1472","06065043292","Neither"
"1473","06065043297","Neither"
"1474","06065043293","Neither"
"1475","06065042802","Neither"
"1476","06065041415","Neither"
"1477","06065042626","Neither"
"1478","06099002901","Neither"
"1479","06059063500","Neither"
"1480","06099003002","Neither"
"1481","06113010508","Neither"
"1482","06059099511","Neither"
"1483","06099003100","Neither"
"1484","06055200900","Neither"
"1485","06111004400","Neither"
"1486","06111007607","Neither"
"1487","06111005906","Neither"
